ID,Skills
1780,"Agile, REST APIs, Docker, Spring Boot"
1781,"NLP, Machine Learning, Deep Learning, Statistics, Pandas"
1782,"Reporting, Excel, Tableau"
1783,"Java, Spring Boot, Docker, REST APIs, System Design"
1784,"Data Cleaning, Excel, Tableau"
1785,"Cloud, PyTorch, Computer Vision, Keras, MLOps"
1786,"Reporting"
1787,"Reporting, Excel, SQL, Tableau, Data Cleaning"
1788,"Spring Boot, Java, Git, Agile"
1789,"Reporting, Excel, Power BI, Tableau, Data Cleaning"
1790,"REST APIs, System Design, Spring Boot, Git"
1791,"Git, System Design, Spring Boot, Java, Agile"
1792,"REST APIs, Docker, System Design, Agile, Git, Java"
1793,"SQL, Machine Learning"
1794,"MLOps, Python"
1795,"Pandas, Python, Statistics"
1796,"System Design, REST APIs, Agile"
1797,"Docker, REST APIs, Java, System Design"
1798,"Agile, Stakeholder Management, User Stories, Scrum"
1799,"Power BI, Tableau, Data Cleaning"
1800,"Python, TensorFlow, Computer Vision, MLOps"
1801,"Agile, User Stories, Scrum, Stakeholder Management, Product Roadmap"
1802,"Spring Boot, Java, System Design, Git, Agile"
1803,"Keras, TensorFlow, PyTorch"
1804,"Deep Learning, Statistics, Python"
1805,"Deep Learning, SQL, Pandas, Python, Machine Learning"
1806,"System Design, Git, Spring Boot"
1807,"Java, Spring Boot, Agile, System Design"
1808,"Python, Pandas, Statistics, NLP, SQL"
1809,"Machine Learning, SQL, Pandas, Deep Learning, NLP, Python"
1810,"Product Roadmap, Stakeholder Management"
1811,"Agile, Product Roadmap, Scrum, Stakeholder Management"
1812,"Data Cleaning, Power BI"
1813,"SQL, NLP, Deep Learning"
1814,"Keras, Python, TensorFlow, Cloud"
1815,"Tableau, Power BI"
1816,"SQL, Machine Learning, Python, Statistics, Pandas, NLP"
1817,"Data Cleaning, Power BI, Excel, Tableau, SQL, Reporting"
1818,"Product Roadmap, Agile, User Stories, Scrum"
1819,"Reporting, Data Cleaning, Excel, Power BI, SQL"
1820,"Computer Vision, MLOps, Python"
1821,"Keras, TensorFlow, Python"
1822,"NLP, SQL, Python, Statistics, Machine Learning, Deep Learning"
1823,"Stakeholder Management, Agile, User Stories, Scrum, Product Roadmap"
1824,"Pandas, Statistics, Deep Learning, Machine Learning, Python"
1825,"System Design, REST APIs"
1826,"SQL, Excel, Tableau, Data Cleaning, Power BI"
1827,"Keras, Computer Vision, PyTorch, Python"
1828,"User Stories, Stakeholder Management, Agile, Scrum, Product Roadmap"
1829,"SQL, Deep Learning, Pandas, NLP, Python"
1830,"NLP, Python, Machine Learning, Deep Learning, Statistics"
1831,"Python, NLP, Machine Learning, Deep Learning, Pandas, Statistics"
1832,"Stakeholder Management, User Stories, Product Roadmap, Scrum"
1833,"REST APIs, System Design"
1834,"PyTorch"
1835,"Excel, Reporting"
1836,"Agile, User Stories, Product Roadmap, Stakeholder Management"
1837,"Scrum, Stakeholder Management"
1838,"Product Roadmap, Scrum, User Stories, Agile, Stakeholder Management"
1839,"Keras, Python, TensorFlow, MLOps, Computer Vision"
1840,"Agile, Product Roadmap, User Stories"
1841,"MLOps, PyTorch, Cloud"
1842,"Spring Boot, System Design, Git, Agile, REST APIs"
1843,"PyTorch, Computer Vision, Python, TensorFlow, Keras"
1844,"TensorFlow, Python, Keras"
1845,"Pandas, Statistics"
1846,"Keras, TensorFlow, PyTorch, Cloud, Computer Vision"
1847,"Data Cleaning, Reporting"
1848,"Data Cleaning, Tableau"
1849,"TensorFlow, MLOps"
1850,"Machine Learning, Python, NLP"
1851,"Deep Learning, Machine Learning, Statistics, Pandas"
1852,"Excel, Reporting, Tableau, SQL, Power BI"
1853,"User Stories, Product Roadmap, Scrum, Agile"
1854,"User Stories, Scrum, Stakeholder Management, Product Roadmap, Agile"
1855,"Product Roadmap, User Stories, Scrum, Stakeholder Management"
1856,"Tableau, Data Cleaning, Excel, Reporting"
1857,"Excel, Data Cleaning, SQL, Power BI"
1858,"Stakeholder Management, Agile, Product Roadmap, User Stories, Scrum"
1859,"Agile, System Design, REST APIs"
1860,"Cloud, Python"
1861,"Pandas, NLP, Python, Statistics"
1862,"MLOps, TensorFlow"
1863,"Data Cleaning, Reporting, SQL, Power BI"
1864,"Cloud"
1865,"Git, Docker, System Design"
1866,"Tableau, Reporting, Data Cleaning, Power BI"
1867,"System Design, REST APIs, Git"
1868,"SQL, Reporting, Data Cleaning, Excel, Power BI"
1869,"Excel, SQL, Tableau"
1870,"SQL, Excel, Data Cleaning, Reporting"
1871,"Git"
1872,"Agile, Docker, Java, Spring Boot, System Design"
1873,"System Design, Git, Agile, REST APIs, Docker"
1874,"Agile, Spring Boot, Java, System Design, Git"
1875,"Product Roadmap, Stakeholder Management, Agile"
1876,"SQL, Power BI, Reporting"
1877,"Cloud, MLOps, TensorFlow, Python, Computer Vision"
1878,"Agile, Product Roadmap, Stakeholder Management, Scrum, User Stories"
1879,"SQL, Reporting, Tableau, Excel"
1880,"Agile, System Design, Git, Spring Boot"
1881,"Git, Java, Docker, System Design, Agile"
1882,"Scrum, User Stories, Stakeholder Management, Product Roadmap"
1883,"System Design, Java"
1884,"Python, NLP, Machine Learning, Statistics, SQL"
1885,"Data Cleaning, Reporting, Tableau, Power BI"
1886,"Cloud, Computer Vision, PyTorch, Python, Keras"
1887,"Scrum, User Stories, Agile, Stakeholder Management, Product Roadmap"
1888,"Product Roadmap, User Stories, Agile"
1889,"SQL, Data Cleaning, Reporting, Excel"
1890,"Machine Learning, Python, SQL, NLP, Statistics"
1891,"Reporting, Power BI"
1892,"Agile, Product Roadmap"
1893,"Product Roadmap, Scrum, Stakeholder Management, User Stories"
1894,"Deep Learning, Python, Pandas, NLP, Machine Learning"
1895,"Python, Machine Learning, Statistics"
1896,"Agile, Java, System Design, REST APIs, Git"
1897,"Stakeholder Management, Product Roadmap, User Stories, Scrum, Agile"
1898,"Python, Keras, Cloud"
1899,"Docker, Agile, System Design, REST APIs, Java, Git, Spring Boot"
1900,"Product Roadmap, Scrum, Agile, User Stories, Stakeholder Management"
1901,"Deep Learning, NLP, Statistics"
1902,"Data Cleaning, Reporting, SQL"
1903,"Reporting, SQL, Tableau"
1904,"Deep Learning, Machine Learning, SQL"
1905,"SQL, NLP, Python"
1906,"REST APIs, Docker, System Design, Java, Git, Spring Boot"
1907,"Spring Boot, Docker, Agile, REST APIs, Java"
1908,"SQL, Reporting, Power BI, Data Cleaning"
1909,"Spring Boot, Agile, REST APIs"
1910,"User Stories, Scrum, Agile, Product Roadmap"
1911,"Agile, Git, REST APIs, Spring Boot"
1912,"Tableau, Data Cleaning, SQL, Reporting, Excel, Power BI"
1913,"Stakeholder Management, Agile"
1914,"User Stories, Product Roadmap"
1915,"Keras, MLOps, TensorFlow, Cloud"
1916,"Data Cleaning, Tableau"
1917,"Scrum, User Stories, Agile"
1918,"SQL, Tableau, Excel, Reporting, Data Cleaning"
1919,"Python, Keras, Computer Vision, Cloud, TensorFlow"
1920,"Tableau"
1921,"User Stories, Agile"
1922,"Excel, Data Cleaning, SQL"
1923,"SQL, Reporting, Excel"
1924,"Deep Learning, Pandas, SQL, Machine Learning"
1925,"MLOps, TensorFlow, Python, Cloud, PyTorch"
1926,"Computer Vision, MLOps"
1927,"Keras, Python, Computer Vision"
1928,"Agile, Git, Spring Boot, System Design"
1929,"REST APIs, Git, Java, Spring Boot"
1930,"Data Cleaning, Excel, Power BI"
1931,"Python, Statistics, SQL"
1932,"Python, Cloud, MLOps, Keras"
1933,""
1934,"Stakeholder Management, User Stories, Product Roadmap, Scrum"
1935,"Git, REST APIs"
1936,"Product Roadmap, User Stories, Agile, Scrum"
1937,"Computer Vision, Keras"
1938,"Java, Git, REST APIs, Spring Boot, Agile"
1939,"Python, Pandas, Statistics, SQL"
1940,"User Stories, Scrum, Agile, Stakeholder Management, Product Roadmap"
1941,"Tableau, Power BI"
1942,"Computer Vision, TensorFlow, Keras, Cloud"
1943,"Machine Learning, Statistics, NLP, Python"
1944,"Tableau, SQL"
1945,"Computer Vision, TensorFlow, MLOps, Keras, Python"
1946,"Reporting, Data Cleaning"
1947,"System Design, Git, Agile, Spring Boot, Docker"
1948,"Product Roadmap, Scrum, Agile, Stakeholder Management, User Stories"
1949,"User Stories, Agile, Stakeholder Management"
1950,"Product Roadmap"
1951,"Tableau, SQL, Power BI, Data Cleaning"
1952,"Agile, Spring Boot, REST APIs"
1953,"Docker, Spring Boot"
1954,"REST APIs, System Design, Java"
1955,"Python, PyTorch, Keras, MLOps, TensorFlow, Cloud"
1956,"Git, Spring Boot, Docker, Agile, System Design"
1957,"Machine Learning, SQL, Python, Statistics, Pandas"
1958,"Git, REST APIs, System Design"
1959,"Reporting, SQL, Excel, Power BI"
1960,"SQL, Excel, Power BI, Reporting, Data Cleaning"
1961,"Docker, Agile"
1962,"Excel, Reporting, Data Cleaning, Tableau, SQL"
1963,"Python, Computer Vision, Cloud, Keras"
1964,"Product Roadmap, User Stories, Stakeholder Management, Agile, Scrum"
1965,"NLP, Statistics, Python, Machine Learning, Deep Learning, SQL, Pandas"
1966,"Tableau, Data Cleaning"
1967,"Cloud, Keras, Computer Vision, PyTorch, Python"
1968,"Spring Boot, Java, Docker"
1969,"Reporting, Tableau, Data Cleaning, SQL"
1970,"Cloud, Computer Vision, PyTorch, MLOps"
1971,"Stakeholder Management, Product Roadmap, User Stories, Agile"
1972,"TensorFlow, PyTorch, Cloud, Python, Computer Vision"
1973,"System Design, REST APIs, Agile, Java, Docker"
1974,"Agile, System Design, Git, Docker"
1975,"Keras, MLOps, Computer Vision, PyTorch"
1976,"Machine Learning, Deep Learning, Statistics"
1977,"Keras, Python, TensorFlow, PyTorch"
1978,"Scrum, User Stories, Product Roadmap, Stakeholder Management"
1979,"Statistics, SQL, NLP, Pandas"
1980,"Scrum, Product Roadmap, Stakeholder Management, User Stories, Agile"
1981,"Spring Boot, System Design, Agile, Docker, Java"
1982,"TensorFlow, Computer Vision, Keras"
1983,"NLP, SQL, Deep Learning, Statistics"
1984,"NLP"
1985,"NLP, Statistics, Machine Learning, Pandas, Deep Learning"
1986,"Stakeholder Management, Scrum"
1987,"Power BI, Data Cleaning, SQL, Reporting"
1988,"SQL, Tableau, Data Cleaning, Power BI"
1989,"Agile, System Design, Java, Git"
1990,"SQL, Tableau, Excel, Reporting, Data Cleaning"
1991,"Agile, Product Roadmap, Stakeholder Management"
1992,"Excel, Power BI"
1993,"System Design, Agile, Git, Java"
1994,"Computer Vision, Python, PyTorch"
1995,"SQL, Python, NLP, Deep Learning, Statistics"
1996,"PyTorch, MLOps"
1997,"Tableau, Excel"
1998,"Excel, Tableau, Power BI, SQL, Reporting, Data Cleaning"
1999,"Agile, Stakeholder Management, Product Roadmap, Scrum"
2000,"Scrum, User Stories, Product Roadmap"
2001,"Git, REST APIs"
2002,"REST APIs, Agile"
2003,"Data Cleaning, Excel, Power BI"
2004,"System Design, Agile, REST APIs, Git, Docker"
2005,"Data Cleaning, Tableau, SQL, Power BI, Excel"
2006,"Python, TensorFlow, Cloud"
2007,"REST APIs, Git, Agile, Docker, Spring Boot, Java"
2008,"User Stories"
2009,"Product Roadmap, Stakeholder Management, Agile, User Stories"
2010,"Agile, System Design, Git, Java"
2011,"Excel, SQL"
2012,"Tableau, Reporting, Excel"
2013,"Agile, User Stories"
2014,"Power BI, Data Cleaning, SQL, Tableau"
2015,"SQL, Data Cleaning, Power BI"
2016,"Machine Learning, Python, Pandas"
2017,"Docker, System Design, Agile, Spring Boot, Git"
2018,"Cloud, Keras, TensorFlow, MLOps"
2019,"REST APIs, Git, Java, Agile"
2020,"Computer Vision, Python"
2021,"Tableau, Excel, SQL, Power BI, Data Cleaning, Reporting"
2022,"Computer Vision, Cloud, Python, PyTorch, Keras"
2023,"Statistics, Pandas"
2024,"Reporting, Power BI, SQL"
2025,"Java, Agile, Spring Boot, Docker"
2026,"Machine Learning, Pandas, NLP, Statistics, Python, SQL"
2027,"SQL, Machine Learning, Statistics"
2028,"Cloud, TensorFlow, Python, PyTorch, Computer Vision"
2029,"Power BI"
2030,"Cloud, PyTorch, MLOps, Computer Vision"
2031,"Python, NLP, SQL, Machine Learning"
2032,"Statistics, Deep Learning, Pandas, Machine Learning, NLP"
2033,"Excel, Reporting"
2034,"User Stories, Scrum, Product Roadmap"
2035,"Machine Learning, Deep Learning, Pandas, Python"
2036,"Spring Boot, Docker, Git"
2037,"Stakeholder Management"
2038,"Computer Vision, Python, Keras, MLOps, TensorFlow"
2039,"Python, Machine Learning, SQL"
2040,"User Stories, Product Roadmap"
2041,"Agile, Spring Boot, REST APIs, Java, Git, Docker"
2042,"Spring Boot, System Design, Java"
2043,"Java, Git, System Design"
2044,"Data Cleaning, Tableau, SQL, Reporting, Power BI"
2045,"Reporting, SQL, Excel, Tableau"
2046,"Agile, Scrum, Product Roadmap, Stakeholder Management"
2047,"Pandas, Deep Learning, NLP, SQL, Python, Machine Learning"
2048,"Computer Vision, Python"
2049,"NLP, SQL"
2050,"Git, Spring Boot, REST APIs, Docker, System Design"
2051,"Computer Vision, Python, MLOps, Cloud, TensorFlow"
2052,"Stakeholder Management, Product Roadmap, Scrum"
2053,"Scrum, User Stories"
2054,"Power BI, Data Cleaning, Reporting"
2055,"Scrum"
2056,"Scrum, User Stories, Agile, Stakeholder Management, Product Roadmap"
2057,"Python, Deep Learning"
2058,"Product Roadmap, Scrum, Stakeholder Management, User Stories"
2059,"Python, TensorFlow, PyTorch, Computer Vision, Cloud"
2060,"Product Roadmap, Agile, User Stories"
2061,"Deep Learning, Machine Learning, Python"
2062,"SQL, Excel, Tableau, Data Cleaning, Power BI, Reporting"
2063,"Cloud, Keras"
2064,"Docker, System Design, Spring Boot, Agile"
2065,"NLP, Machine Learning, Deep Learning"
2066,"Data Cleaning, Power BI, SQL, Excel, Reporting"
2067,"NLP, Deep Learning, Pandas, Python, Statistics"
2068,"Scrum, Stakeholder Management, Product Roadmap"
2069,"Scrum, Product Roadmap"
2070,"Data Cleaning, Tableau, Excel"
2071,"Pandas, Machine Learning, NLP, Statistics, Deep Learning"
2072,"REST APIs, Docker, Java, Spring Boot, Agile"
2073,"System Design, Docker, Spring Boot, Java"
2074,"NLP, Machine Learning, SQL, Statistics, Pandas"
2075,"Stakeholder Management, Scrum, Agile, User Stories"
2076,"Computer Vision, MLOps, Keras, PyTorch"
2077,"Tableau, Data Cleaning"
2078,"User Stories, Scrum, Stakeholder Management"
2079,"Deep Learning, Machine Learning, Statistics, Pandas"
2080,"Excel, Data Cleaning, SQL, Tableau, Reporting, Power BI"
2081,"Agile, User Stories, Scrum"
2082,"Agile, User Stories, Product Roadmap, Stakeholder Management"
2083,"Reporting, Power BI"
2084,"Machine Learning, Pandas"
2085,"PyTorch, Keras, Computer Vision"
2086,"MLOps, Computer Vision"
2087,"Spring Boot, Agile, Java, Docker, System Design, REST APIs"
2088,"Reporting, Excel, Data Cleaning, SQL, Power BI, Tableau"
2089,"Pandas, Statistics, Machine Learning, SQL, Python"
2090,"Agile, Product Roadmap, User Stories"
2091,"Statistics, Python, NLP, SQL, Deep Learning"
2092,"Docker, System Design, Agile, Spring Boot"
2093,"Statistics"
2094,"Stakeholder Management, Product Roadmap, Agile"
2095,"System Design, Spring Boot, Agile, REST APIs, Java, Git"
2096,"Agile, Java, Git, Spring Boot, REST APIs, System Design"
2097,"Deep Learning, NLP, Statistics"
2098,"Cloud, PyTorch, Python, Computer Vision, Keras, TensorFlow"
2099,"Python, MLOps, Keras, Cloud, Computer Vision"
2100,"SQL, Power BI, Reporting, Tableau, Data Cleaning"
2101,"User Stories, Product Roadmap"
2102,"SQL, Tableau, Power BI, Reporting, Data Cleaning, Excel"
2103,"Computer Vision, TensorFlow, Cloud, Python, PyTorch, Keras"
2104,"Power BI, Reporting, Data Cleaning, Tableau"
2105,"Statistics, Pandas, Deep Learning"
2106,"Deep Learning, Machine Learning, Statistics"
2107,"SQL, Reporting, Data Cleaning, Tableau, Excel"
2108,"User Stories, Stakeholder Management"
2109,"SQL, Power BI, Data Cleaning, Reporting"
2110,"SQL, Power BI, Excel"
2111,"Data Cleaning, Power BI, Tableau, SQL"
2112,"NLP, Pandas"
2113,"System Design, Java, Agile"
2114,"Python, SQL, Pandas"
2115,"Cloud, Keras, Computer Vision, TensorFlow, Python, MLOps"
2116,"Deep Learning, Pandas, SQL"
2117,"Power BI, Reporting, SQL, Data Cleaning, Tableau, Excel"
2118,"Java, Docker, REST APIs"
2119,"SQL, Pandas"
2120,"Pandas, SQL, Deep Learning"
2121,"NLP, Python, Deep Learning"
2122,"Agile, Git"
2123,"Power BI, Excel, Tableau, Data Cleaning, SQL"
2124,"Product Roadmap, Scrum"
2125,"Agile, Scrum, User Stories, Product Roadmap, Stakeholder Management"
2126,"Machine Learning, Deep Learning, SQL, Python, Statistics"
2127,"Stakeholder Management, Product Roadmap, User Stories"
2128,"Agile, Stakeholder Management, Scrum"
2129,"NLP, SQL, Pandas, Statistics"
2130,"SQL, Reporting, Excel"
2131,"Java, REST APIs, Spring Boot"
2132,"Keras, Computer Vision, TensorFlow, Cloud, Python"
2133,"MLOps"
2134,"Power BI, SQL, Tableau, Data Cleaning, Reporting"
2135,"Product Roadmap, Scrum, User Stories, Stakeholder Management"
2136,"Python, Pandas, Statistics"
2137,"Reporting, SQL, Excel, Data Cleaning"
2138,"SQL, Pandas"
2139,"Reporting, Data Cleaning, Power BI, SQL"
2140,"SQL, Excel"
2141,"Statistics, NLP, Pandas, Machine Learning, SQL"
2142,"TensorFlow, Python, Cloud, Computer Vision"
2143,"System Design, REST APIs"
2144,"Git, Agile, Java, Docker, REST APIs"
2145,"Agile, System Design, Spring Boot, Git"
2146,"Python, Machine Learning, Deep Learning, NLP"
2147,"Product Roadmap, User Stories, Stakeholder Management, Agile"
2148,"Power BI, SQL, Tableau"
2149,"Pandas, Deep Learning, SQL, Python, Statistics, Machine Learning"
2150,"Stakeholder Management, Product Roadmap, Agile, Scrum, User Stories"
2151,"Stakeholder Management, User Stories, Scrum, Agile, Product Roadmap"
2152,"Power BI, Reporting"
2153,"Spring Boot, REST APIs, Java"
2154,"Agile, Scrum, Product Roadmap, Stakeholder Management"
2155,"Computer Vision, Keras, PyTorch, MLOps"
2156,"REST APIs, Spring Boot, Java, Git, Agile, System Design"
2157,"Agile, Product Roadmap"
2158,"System Design, Agile, Java"
2159,"Java, Agile, Git"
2160,"Scrum, Agile, User Stories, Product Roadmap"
2161,"Java, Spring Boot, REST APIs, Agile, Docker, Git"
2162,"Scrum, Stakeholder Management, Product Roadmap"
2163,"System Design"
2164,"Power BI, Data Cleaning, Excel, Reporting, SQL, Tableau"
2165,"Cloud, TensorFlow, Python, MLOps, Computer Vision, PyTorch, Keras"
2166,"Excel, Reporting"
2167,"Keras, PyTorch, Cloud, MLOps"
2168,"Pandas, Statistics"
2169,"Excel, Power BI, SQL, Data Cleaning, Reporting"
2170,"Python, NLP, SQL, Deep Learning, Pandas"
2171,"Spring Boot"
2172,"Python, Computer Vision, Cloud, Keras"
2173,"Machine Learning, SQL, Pandas, Python, Statistics"
2174,"Spring Boot, Git"
2175,"REST APIs, Java, Spring Boot, System Design, Agile"
2176,"Data Cleaning, Excel, Power BI"
2177,"Reporting, Power BI"
2178,"Scrum, Stakeholder Management, Product Roadmap, Agile, User Stories"
2179,"REST APIs, Docker, System Design, Java"
2180,"REST APIs, Spring Boot, System Design, Docker, Agile"
2181,"Stakeholder Management, User Stories, Product Roadmap"
2182,"Cloud, Keras, TensorFlow, MLOps, Python"
2183,"Java, Docker, REST APIs"
2184,"Scrum, Product Roadmap, Stakeholder Management, Agile, User Stories"
2185,"MLOps, Python, PyTorch, TensorFlow, Cloud"
2186,"Deep Learning, Machine Learning, NLP, Statistics, Python, Pandas"
2187,"Machine Learning, Statistics, Deep Learning"
2188,"Spring Boot, Docker"
2189,"Power BI, Reporting, Tableau"
2190,"Agile"
2191,"Reporting, Excel, Data Cleaning, Tableau, SQL, Power BI"
2192,"Reporting, Data Cleaning, Tableau"
2193,"MLOps, TensorFlow, Computer Vision, PyTorch, Cloud"
2194,"System Design, Docker, Agile, Spring Boot"
2195,"Keras, Computer Vision, Python, Cloud"
2196,"NLP, Pandas, Python"
2197,"Statistics, Deep Learning, Python, NLP"
2198,"Reporting, SQL, Excel, Data Cleaning, Tableau"
2199,"System Design, Docker, Spring Boot"
2200,"Stakeholder Management"
2201,"Python, TensorFlow"
2202,"Python"
2203,"Git, REST APIs, System Design"
2204,"Power BI, Reporting, SQL, Excel"
